water,phy,cdom,spm,wind,depth
0,0.08,0.27,0.03,4.66,4.24
0,1.22,0.02,0.02,5.17,0.25
0,0.09,2.25,0.17,10.04,3.32
0,0.3,2.43,1.17,6.06,10.75
0,3.95,0.04,0.04,6.81,13.8
0,1.67,0.8,1.44,6.42,2.3
0,0.57,0.25,2.71,4.64,4.75
0,1.65,1.16,0.17,6.88,0.59
0,1.44,0.1,0.04,11.09,8.9
0,1.69,1.29,0.19,8.45,17.52
0,5.95,0.07,3.42,9.89,11.86
0,1.93,0.11,0.58,13.73,1.09
0,0.06,0.09,0.48,11.43,19.6
0,2.31,0.02,3.04,7.76,15.6
0,0.01,0.01,0.02,3.42,0.33
0,0.54,0.03,0.02,3.89,8.01
0,6.12,0.29,0.03,8.77,17.48
0,1.07,1.76,0.2,4.45,17.42
0,6.67,0.36,24.17,4.62,8.65
0,0.68,0.04,0.03,6.24,12.02
0,5.52,0.43,0.02,4.76,1.23
0,0.03,0.09,0.01,4.85,5.79
0,1.23,0.02,1.43,6.99,4.5
0,0.07,0.73,0.46,5.53,15.23
0,0.34,0.11,0.16,4.71,4.95
0,0.03,0.21,0.64,7.36,14.16
0,0.72,2.27,3.22,3.65,19.73
0,0.16,0.02,0.26,7.41,8.46
0,0.09,0.78,0.13,6.28,1.75
0,1.57,0.01,1.84,5.38,8.18
0,0.18,0.02,6.03,5.97,9.43
0,0.07,0.26,0.01,3.41,14.56
0,1.56,0.18,0.1,8.82,12.74
0,0.09,0.32,24.52,7.47,11.72
0,0.13,0.17,0.01,7.08,12.73
0,0.65,0.19,0.04,5.49,18.82
0,0.03,0.02,2.26,5.32,17.92
0,0.07,1.01,0.12,5.49,4.88
0,2.48,0.19,0.07,7.36,15.25
0,1.87,0.03,0.03,6.46,7.63
0,0.78,1.06,0.15,9.05,6.31
0,3.33,0.84,0.25,4.07,8.94
0,0.16,0.03,0.71,4.34,0.66
0,1.9,1.07,11.94,6.82,13.24
0,0.28,0.31,0.06,8.76,13.61
0,0.52,0.06,3.65,7.66,9.55
0,0.19,1.13,2.53,11.57,9.03
0,6.04,0.03,0.22,4.57,14.89
0,3.13,0.07,0.82,6.62,13.85
0,0.16,0.07,0.03,8.4,14.28
0,0.03,1.57,29.34,11.26,17.16
0,1.24,0.76,11.93,8.61,6.11
0,0.09,2.09,9.69,6.33,0.5
0,0.05,0.88,0.07,10.63,13.41
0,0.18,1.3,0.25,5.41,9.35
0,0.07,0.51,1.63,3.72,9.11
0,3.27,1.8,0.08,5.25,0.39
0,2.02,0.02,0.21,6.53,19.26
0,1.74,1.17,2.66,4.41,15.42
0,0.02,0.09,0.03,4.59,0.75
0,0.78,0.4,9.55,5.1,5.9
0,0.39,0.52,0.2,4.93,9.4
0,0.1,0.31,1.8,4.84,4.25
0,0.02,0.61,3.58,6.5,4.65
0,1.52,0.77,0.25,4.95,13.14
0,0.89,0.29,8.36,8.32,10.01
0,0.38,0.02,0.34,5.69,3.57
0,1.99,0.71,1.25,5.69,1.04
0,1.54,0.61,1.13,5.96,5.57
0,4.4,0.02,1.92,8.3,18.36
0,0.68,0.08,7.36,6.36,14.64
0,0.02,1.23,0.01,6.65,16.05
0,0.01,0.99,0.68,8.07,9.69
0,0.6,0.4,5.55,4.2,11.47
0,0.64,0.02,0.17,10.41,16.43
0,0.02,0.05,1.14,4.78,6.19
0,0.86,0.08,4.77,4.12,12.86
0,0.01,0.04,2.03,6.23,1.75
0,0.16,0.12,0.05,6.71,8.28
0,0.2,1.66,3.49,10.91,14.82
0,1.56,1.45,8.38,12.18,6.36
0,0.82,0.57,0.54,4.71,14.46
0,2.03,0.13,0.05,7.56,16.92
0,3.78,0.02,4.89,5.75,7.11
0,0.66,1.05,0.62,6.37,10.08
0,0.95,0.73,1,3.91,12.64
0,0.05,0.12,0.03,9.05,8.86
0,0.49,0.02,4.9,5.28,14.22
0,0.08,0.33,0.01,6.74,16.54
0,0.15,1.45,0.96,3.68,18.31
0,0.05,1.41,0.7,9.26,8.48
0,0.38,0.22,0.21,5.51,15.21
0,0.56,0.03,0.23,5.6,7.51
0,0.09,2.15,25.77,7.16,19.42
0,0.08,1.77,1.31,6.76,18.61
0,0.27,0.1,14.79,5.66,14.61
0,0.2,0.88,0.45,10.68,19.57
0,0.07,0.02,0.13,4.28,15.66
0,2.48,0.02,1.14,8.16,6.81
0,3.51,0.07,0.48,7.53,17.7
0,0.02,1.18,0.04,6.45,5.63
0,0.04,0.02,0.12,5.35,6.75
0,0.01,0.04,0.76,5.27,7.03
0,0.03,1.04,0.22,6.32,19.23
0,0.26,0.02,0.2,11.93,8
0,1.76,0.03,0.19,7.1,8.42
0,0.42,0.02,3.27,7.81,18.49
0,0.04,0.01,0.03,10.41,2.58
0,0.04,0.53,1.38,8.73,6.05
0,5.85,0.2,5.79,7.1,2.9
0,0.91,0.05,1.84,8.36,8.31
0,0.27,0.18,1.07,5.81,5.5
0,1.86,2.37,2.26,6.78,15.48
0,0.26,1.15,0.07,7.26,9.59
0,0.06,0.29,4.09,4.92,9
0,0.02,0.09,3.95,4.6,0.62
0,2.71,2.47,0.97,2.7,4.07
0,0.13,0.07,0.59,7.91,8.82
0,5.33,0.16,12.15,13,0.33
0,2.54,0.43,21.97,3.68,3.21
0,4.4,0.01,22.68,4.32,12.99
0,0.03,0.1,0.03,6.48,5.18
0,4.36,0.05,0.48,4.19,7.57
0,0.19,0.03,0.01,5.72,11.67
0,0.04,0.01,20.34,9.45,3.85
0,0.27,0.66,0.29,4.9,1.03
0,0.13,0.14,0.05,6.34,14.57
0,0.01,0.33,0.52,5.26,3.49
0,1.79,0.09,0.25,4.03,12.25
0,2.25,0.27,1.23,6.19,18.72
0,0.36,0.03,0.12,10.63,13.02
0,0.62,0.04,16.65,8.59,15.09
0,0.16,0.17,0.22,4.46,11.34
0,0.76,1.94,0.37,6.5,1.59
0,0.18,0.05,1.48,7.39,15.22
0,0.15,0.76,28.58,4.72,16.57
0,0.75,0.07,0.36,6.35,3.74
0,0.02,0.02,3.48,4.95,12.84
0,1.09,2.29,2.33,9.06,6.86
0,0.42,1.82,5.19,7.38,12.96
0,0.08,0.07,0.05,10.97,16.35
0,0.43,0.28,17.48,13.19,14.24
0,0.47,0.01,0.01,5.22,4.96
0,5.05,0.83,2.62,3.62,4.46
0,2.98,0.75,0.55,4.37,19.05
0,3.97,0.2,0.19,5.95,2.27
0,0.75,1.15,0.01,2.6,10.06
0,0.08,0.26,0.36,3.19,19.74
0,0.85,0.39,0.02,5.55,8.29
0,0.04,0.38,2.6,10.09,16.97
0,0.08,0.4,0.07,5.88,16.68
0,0.26,0.43,22.36,8.7,15.41
0,1.77,0.01,0.06,5.87,6.89
0,0.06,0.01,2.19,9.93,9.08
0,0.25,0.13,4.56,9.96,17.53
0,4.3,1.39,1.23,5.79,7.45
0,0.01,1.63,0.04,5.77,8.8
0,0.03,0.09,22.85,5.62,15.26
0,6.31,0.06,1.25,6.84,5.15
0,5.51,0.03,0.71,5.97,12.99
0,0.12,0.06,0.01,4.58,17.4
0,4.66,0.52,0.03,5.1,1.13
0,0.43,0.05,0.53,5.2,2.95
0,0.32,0.47,8.47,9.06,18.49
0,5.07,0.25,2.43,8.43,18.98
0,0.96,0.21,0.03,7.14,13.24
0,1.34,0.76,0.06,3.29,2.31
0,1.34,0.04,0.02,6.96,6.96
0,0.02,0.8,0.22,7.79,6.57
0,0.22,1.59,0.35,6.59,13.8
0,0.02,0.01,1.65,5.49,14.89
0,0.19,1.73,0.22,7.69,16.81
0,0.03,0.01,0.02,7.23,5.73
0,0.07,1.32,0.6,4.17,12.3
0,0.02,2.43,0.51,7.68,14.19
0,3.54,0.57,0.1,6.42,0.49
0,0.11,0.78,2.2,6.6,4.99
0,0.02,0.01,1.47,4.8,8.67
0,0.02,0.09,0.06,9.55,16.15
0,0.01,1.75,1.77,4.69,10.42
0,1.17,0.03,0.04,3.17,4.14
0,0.02,0.01,5.91,5.19,12.78
0,1.63,0.25,5.07,6.34,1.67
0,0.55,0.02,0.58,7.08,9.33
0,6.78,0.02,5.76,6.88,7.11
0,0.39,0.07,12.23,5.79,8.51
0,0.13,0.21,0.23,4.57,5.49
0,6.34,0.32,0.05,6.58,10.65
0,0.51,0.09,26.67,3.58,9.5
0,0.05,0.82,7.93,7.23,5.85
0,1.29,0.56,0.31,10.6,8.22
0,1.44,0.02,0.01,4.15,5.44
0,0.23,0.09,0.06,7.35,19.66
0,0.15,1.06,2.31,9.66,17.96
0,3.3,0.01,4.62,3.78,9.18
0,0.02,0.02,0.1,6.84,6.83
0,0.38,0.17,8.17,3.23,1.53
0,0.07,1.63,10.99,3.68,8.41
0,1.06,0.09,0.2,5.31,11.87
0,0.14,0.05,0.05,7.04,15.13
0,0.07,0.12,0.38,9.63,11.98
0,0.01,1.24,0.82,6.36,18.09
0,0.14,0.21,0.04,11.1,7.2
0,1.65,1.79,0.44,3.52,4.2
0,0.7,1.31,0.16,5.58,8.35
0,0.85,0.13,4.72,6.04,2.64
0,1.14,0.06,0.01,6.42,18.3
0,0.33,0.03,0.94,6.77,17.7
0,0.74,0.2,0.06,5.54,11.96
0,0.03,0.13,0.4,6.3,12.96
0,0.31,0.13,1.2,7.16,18.6
0,0.85,0.47,0.05,4.74,1.87
0,0.26,0.09,0.27,4.68,8.11
0,0.13,0.98,2.74,12.13,5.79
0,2.21,0.62,0.07,7.56,12.19
0,0.04,0.02,0.01,11.93,5.92
0,0.04,0.62,2.27,3.78,18.36
0,3.8,0.01,0.05,6.79,18.1
0,0.13,0.02,0.79,6.76,18.8
0,0.36,0.01,0.15,6.37,12.66
0,0.03,0.16,19.94,6.49,10.55
0,0.97,0.01,22.71,6.69,1.14
0,0.13,0.33,2.61,7.34,2.62
0,0.26,0.58,16.19,5.8,0.88
0,0.26,0.01,0.3,6.05,9.15
0,0.2,0.01,0.6,7.13,17.97
0,0.61,0.53,0.1,4.65,2.81
0,0.05,0.03,17.36,4.87,6.25
0,1.9,0.05,3.1,4.27,0.67
0,0.04,1.26,1.27,6.47,19.8
0,0.06,1.78,1.53,11.59,9.79
0,0.13,0.27,4.09,5.32,0.18
0,2,0.13,14.9,4.73,4.57
0,0.04,1.73,0.46,9.39,12.71
0,0.07,0.99,19.39,9.12,6.2
0,0.92,0.02,0.07,3.79,17.73
0,1.68,0.14,0.02,6.15,14.15
0,0.18,0.1,0.04,7.2,11.45
0,0.16,0.02,0.02,9.29,1.3
0,0.11,0.57,0.03,8.12,5.02
0,6.55,0.03,0.4,11.5,14.84
0,3.59,0.05,1.43,9.43,16.12
0,0.01,0.06,0.64,7.64,15.2
0,0.03,1.35,0.02,5.61,7.28
0,0.11,0.5,14.98,5.33,18.12
0,5.16,0.06,0.58,8.36,17.65
0,0.14,0.07,0.32,7.01,19.58
0,0.74,0.22,0.28,6.08,14.92
0,0.11,0.12,3.38,8.48,7.37
0,2.42,0.2,0.07,6.89,19.85
0,0.23,0.93,3.75,8.94,7.64
0,0.09,1.4,0.24,5.69,5.37
0,5.17,0.89,1.2,5.31,18.52
0,0.28,0.06,0.52,8.51,7.48
0,1.57,0.02,3.39,6.21,12.33
0,4.93,0.86,14.46,8.08,6.17
0,0.53,0.15,0.01,7.1,12.04
0,3.22,0.02,0.07,10.74,14.79
0,0.88,0.71,9.61,7.88,10.2
0,0.09,0.15,0.44,5.82,3.2
0,0.76,0.39,2.75,7.93,19.74
0,5.92,0.41,19.54,7.08,14.27
0,0.89,2.02,0.04,5.22,19.05
0,4.03,0.07,0.04,5.78,9.44
0,0.31,0.91,0.76,5.51,15.11
0,5.85,0.1,0.57,5.99,6.83
0,0.01,0.58,29.23,4.15,18.76
0,0.02,0.34,0.03,5.2,4.86
0,0.02,0.81,0.18,5.73,7.34
0,0.06,0.2,12.16,5.65,8.5
0,0.09,0.08,8.2,6.67,1.3
0,2.01,0.29,4.27,8.6,15.21
0,0.15,0.15,3.35,12.44,14.54
0,0.15,0.82,0.9,8.01,5.42
0,0.02,0.04,0.17,5.98,11.5
0,0.25,0.45,1,6.01,9.42
0,0.23,0.24,0.76,7.73,0.93
0,2.86,0.26,4.05,6.4,10.44
0,0.02,0.07,0.75,7.2,18.92
0,0.34,2.26,0.09,6.48,14.23
0,0.73,1.84,5.8,7.2,11.95
0,1.03,0.71,0.02,4.86,4.06
0,0.01,1.13,17.54,4.25,1.68
0,0.08,2.08,7.31,3.61,12.59
0,1.45,0.09,0.02,5.18,17.01
0,1.44,0.22,0.02,10.71,14.91
0,6.63,2.03,20.48,5.66,8.4
0,6.24,0.27,5.98,6.32,12.64
0,0.95,0.47,1.74,9.04,5.18
0,0.05,0.14,1.25,10.04,0.32
0,0.02,0.65,4.79,5.94,19.18
0,0.08,0.24,0.6,6.27,17.7
0,2.9,0.01,0.06,8.26,5.66
0,0.62,0.38,7.07,7.32,0.78
0,0.06,2.08,0.07,10.97,13.3
0,1.72,0.09,2.15,6.79,0.19
0,0.02,0.38,0.44,5.77,5.84
0,0.08,0.03,25.07,2.34,11.76
0,2.57,0.22,1.41,9.5,17.05
0,2.76,1.68,16.16,6.8,19.44
0,0.81,0.01,0.24,5.46,4.24
0,3.72,0.61,0.17,6.43,0.5
0,0.55,0.24,14.97,9.61,1.02
0,2.72,0.3,0.52,5.64,11.9
0,0.2,0.37,0.07,6.81,17.51
0,0.01,0.37,18.57,8.42,5.38
0,0.1,0.08,6.37,7.22,15.59
0,4.72,0.44,0.04,6.03,0.14
0,2.64,0.06,0.02,7.36,15.4
0,0.03,0.13,0.55,5.48,11.83
0,0.05,2.31,0.78,4.12,13.07
0,2.2,0.45,0.14,5.95,3.83
0,0.3,2.21,10.73,6.38,11.34
0,0.07,0.06,0.07,5.45,0.1
0,0.69,0.13,2.59,7.3,7.93
0,0.73,0.05,5.74,9.79,16.94
0,0.02,0.08,21.97,6.22,16.96
0,0.21,0.01,0.17,6.5,8.69
0,0.07,0.44,0.46,8.7,1.95
0,2.19,0.14,0.82,7.38,19.41
0,0.19,1.89,0.02,6.59,15.1
0,0.33,0.5,14.92,5.07,6.78
0,0.66,0.14,1.53,11.69,2.34
0,0.09,1.2,0.12,4.52,4.94
0,0.15,0.66,2.5,4.8,4.57
0,0.2,1.11,26.77,5.56,8.49
0,0.11,1.56,0.46,6.8,12.64
0,0.21,1.78,0.09,5.84,18.05
0,2.14,0.19,2.41,7.36,6.53
0,0.04,1.62,5.44,4.39,8.35
0,0.03,0.12,1.6,5.01,19.15
0,4.19,0.03,0.04,4.84,17
0,0.01,0.77,3.32,5.39,17.89
0,0.29,0.03,0.76,8.95,11.72
0,0.21,0.03,4.41,7.62,6.34
0,0.03,0.18,0.12,3.23,1.44
0,0.24,0.24,0.61,6.31,3.33
0,0.24,0.12,0.2,8.41,10.33
0,0.33,1.56,1.98,10.6,5.27
0,0.78,0.76,0.01,7.27,9.67
0,2.75,0.02,0.09,4.49,2.21
0,0.01,0.06,6.09,7.45,6.55
0,0.75,0.37,0.96,14.77,0.78
0,0.96,0.03,0.91,7.48,9.08
0,0.09,2.12,0.01,5.45,4.63
0,0.09,0.12,10.94,5.76,1.75
0,0.1,0.26,0.03,6.57,1.71
0,0.73,0.04,9.28,4.06,9.67
0,0.97,1.05,25.14,6.02,2.94
0,0.07,0.3,1.37,6.88,13.97
0,0.05,1.22,6.63,4.84,9.13
0,1.87,0.15,1.29,4.61,1.68
0,0.45,0.16,0.12,5.67,13.58
0,1.08,0.06,0.15,5.64,4.69
0,0.01,0.99,7.89,3.56,12.75
0,0.05,0.39,1.84,8.49,0.28
0,0.13,0.33,5.64,2.64,1.19
0,0.11,0.59,10.91,8.87,11.88
0,4.18,0.6,20.04,11.81,7.69
0,0.4,1.9,0.02,6.32,3.64
0,0.19,0.02,0.31,5.38,15.24
0,0.41,0.03,0.03,9.32,0.27
0,0.54,0.04,17.28,8.31,17.08
0,2.04,2.21,0.51,2.83,8.32
0,0.1,0.18,0.13,8.03,1.43
0,0.06,0.21,0.05,4.07,15.51
0,0.04,0.24,6.05,3.9,16.76
0,0.22,0.02,0.04,7.53,1.03
0,0.22,1.56,0.19,9.61,4.07
0,0.26,0.02,1.02,4.7,4.63
0,0.02,0.02,0.48,8.08,1.89
0,0.01,0.01,0.29,7.19,6.12
0,0.2,0.03,1.06,7.09,14.83
0,0.19,2.06,27.65,4.54,17.87
0,0.16,0.01,1.7,9.34,19.85
0,0.1,0.21,25.17,5.86,2.25
0,0.09,0.69,3.26,8.37,12.93
0,0.33,0.5,4.4,9.9,0.59
0,0.02,0.12,0.03,5.44,8.66
0,4.36,0.05,23.85,8.01,10.49
0,0.26,0.53,4.69,9.32,19.12
0,0.03,0.04,20.19,5.62,15.43
0,0.1,0.01,4.3,4.39,19.13
0,0.08,0.11,5.47,4.65,14.51
0,0.02,0.14,0.02,2.29,19.22
0,0.02,0.06,24.19,6.45,2.65
0,0.28,0.02,10.52,9.49,6.04
0,2.62,0.15,0.02,3.79,12.55
0,3.2,0.2,12.28,3.84,8.51
0,0.66,0.13,0.08,7.53,4.18
0,0.91,0.11,0.57,6.59,15.44
0,0.31,0.64,2.02,11.45,3.12
0,1.71,0.04,2.68,5.83,14.75
0,0.05,0.01,0.47,8.2,15.92
0,6.23,0.04,12.43,7.58,11.97
0,6.88,0.04,16.54,7.23,11.96
0,0.03,0.04,14.21,8.46,13.93
0,1.3,0.16,0.87,5.16,2.63
0,0.02,0.6,22.42,6.71,18.88
0,0.22,0.09,0.24,4.27,10.12
0,0.17,0.08,16.71,6.64,17
0,5.75,0.11,3.66,3.69,5.38
0,1.87,1.29,0.2,9.81,4.71
0,0.08,1.69,1.74,5.52,16.73
0,6.75,0.09,0.17,6.3,7.69
0,2.29,0.04,11.97,7.75,3.64
0,0.28,0.04,15.16,7.35,15.27
0,3.68,0.11,0.17,7.95,14.41
0,0.02,0.03,0.02,9.28,8.35
0,0.19,0.07,29.24,6.38,0.75
0,0.03,0.1,0.18,5.98,7.63
0,3.69,0.23,2.53,2.69,12.88
0,0.04,0.11,1.52,7.07,6.47
0,0.12,0.04,4.43,4.29,4.89
0,0.22,1.06,0.21,10.26,8.26
0,0.3,0.06,3.31,5.31,17.34
0,1.95,0.51,0.34,4.58,0.5
0,0.45,0.06,0.23,7.03,6.33
0,0.31,0.68,3.22,5.94,10.5
0,1.22,0.16,1.17,6.07,11.48
0,0.29,0.23,2.21,5.38,4.61
0,0.01,0.33,0.19,9.88,18.07
0,1.63,0.04,24.64,6.1,4.37
0,1.18,0.15,8.04,8.76,17.58
0,0.01,1.05,3.73,4.49,8.16
0,0.17,0.04,2.01,6.83,4.81
0,6.26,1.68,1.43,4.5,8.22
0,0.29,0.03,0.13,8.29,9.79
0,0.45,2.17,1.27,4.58,14.16
0,0.27,0.94,0.94,7,8.28
0,0.04,0.29,14.36,4.46,5.82
0,0.07,0.34,0.18,4.97,14.67
0,0.03,0.28,0.04,5.51,0.18
0,5.14,0.98,0.1,8.27,5.54
0,0.04,1.08,7.58,6.19,6.61
0,1.95,0.37,0.03,7.01,1.32
0,0.1,0.12,1.04,7.95,4.44
0,6.35,1.4,3.45,9.41,19.79
0,1.79,0.06,1.09,5.21,1.23
0,0.04,0.07,0.07,6.58,1.88
0,0.61,0.64,15.28,6.34,8.06
0,0.65,2.04,2.23,6.74,2.48
0,2.47,0.09,7.26,5.77,1.54
0,1.15,2.09,0.1,6.22,4.78
0,0.35,0.28,0.04,6.27,12.59
0,0.26,1.88,0.03,5.81,16.69
0,0.05,0.59,0.34,10.26,0.46
0,0.32,0.05,21.41,6.61,18.03
0,0.13,0.08,8.83,14.12,6.19
0,2.33,0.08,0.34,6.06,18.5
0,0.02,0.91,1.01,4.9,6.94
0,0.04,0.01,17.53,4.61,7.02
0,0.02,0.02,17.5,12.35,6.52
0,0.02,0.44,0.62,6.89,4.01
0,0.73,0.18,0.41,4.17,1.27
0,2.74,0.42,26.12,6.75,5.31
0,0.38,0.11,21.25,13.51,8.54
0,0.09,0.02,0.11,6.09,10.48
0,1.07,2.36,0.66,6.25,4.06
0,0.07,0.71,0.03,6.79,13.45
0,0.03,0.07,28.04,6.97,1.21
0,5.23,0.01,19.46,5.09,11.05
0,0.4,1.94,3.69,6,13.27
0,0.01,0.36,6.78,5.41,1.08
0,0.58,0.17,23.69,5.68,6.16
0,0.04,1.38,10.77,3.77,2.55
0,4.28,1.67,0.04,7.59,1.84
0,0.07,0.09,0.49,3.06,13.3
0,1.02,0.07,6.42,8.31,10.16
0,0.24,0.37,2.72,10.11,1.37
0,0.02,0.03,0.42,6.45,16.12
0,0.08,0.05,3.14,7.38,16.6
0,0.12,1.67,7.58,5.65,7.57
0,3.71,0.62,0.59,5.07,6.03
0,6.32,1.58,0.09,4.3,15.16
0,0.03,0.57,1.01,5.3,13.38
0,0.27,0.09,0.01,5.07,1.3
0,4.81,0.02,0.79,7.17,8.66
0,0.08,0.04,3.67,4.19,13.28
0,1.2,0.01,8.14,9.99,19.88
0,1.57,0.11,0.01,4.15,9.77
0,0.09,0.35,0.08,6.36,13.57
0,4.01,0.05,8.57,8.52,8.71
0,1.85,0.05,0.28,9.95,5.85
0,0.79,0.03,0.61,6.27,15.4
0,4.41,0.22,0.19,6.02,19
0,0.42,0.92,5.02,12.9,16.48
0,1.13,0.05,0.07,5.26,15.29
0,3.81,2.29,0.05,8.41,16.52
0,0.52,0.19,0.52,6.06,0.38
0,0.02,0.14,0.6,13.33,6.57
0,1.15,0.7,0.13,7.35,10.52
0,1.15,0.03,0.05,6.23,1.18
0,0.09,0.14,0.46,11.68,0.8
0,0.09,2.4,0.76,4.48,5.92
0,1.01,0.93,0.3,5.08,3.03
0,0.02,0.02,5.06,3.8,19.92
0,0.44,0.14,0.15,9.79,17.75
0,0.14,0.01,0.66,5.54,12.62
0,0.05,0.27,0.16,7.86,2.87
0,6.17,0.83,15.28,11.32,4.45
0,1.14,0.02,0.02,3.47,14.95
0,1.67,0.11,3.48,7.98,13.81
0,0.08,2.3,0.05,4.68,2.38
0,0.96,0.01,0.12,10.29,8.67
0,4.72,1.49,0.57,6.76,16.75
0,3.14,0.23,1.25,6.17,1.3
0,0.54,0.18,0.01,6.14,13.26
0,0.88,1.01,3.08,6.06,13.96
0,0.15,0.55,0.21,5.3,2.49
0,0.27,0.3,2.94,8.02,16.2
0,0.04,1.07,0.35,5.44,11.33
0,0.37,2.42,1.82,5.96,10.71
0,0.88,0.06,0.03,6.42,18.86
0,1.45,0.33,0.71,4.76,1.73
0,2.19,0.61,1.05,2.74,15.44
0,0.11,0.61,0.08,5.36,0.2
0,4.03,0.06,0.74,5.86,6.61
0,0.33,1.35,0.07,9.58,7.63
0,0.03,0.05,0.35,7.38,7.41
0,1.02,0.16,0.24,5.14,19.72
0,4.26,2.28,0.02,9.43,10.8
0,0.08,0.38,1.06,6.37,9.39
0,0.04,0.27,0.1,7.72,14.68
0,0.59,0.8,1.53,4.79,12.66
0,0.05,0.02,7.88,5.85,5.64
0,1.56,0.17,1.21,6.76,8.95
0,0.09,0.78,5.74,7.48,18.05
0,0.04,0.15,0.48,4.92,11.72
0,1.21,0.37,2.51,3.86,9.84
0,1.35,0.05,3.52,4.72,6.19
0,0.88,0.09,0.5,4.05,6.4
0,0.04,0.16,5.15,8.3,0.69
0,5.67,0.12,12.23,10.17,16.94
0,1.22,1.2,19.12,3.09,3.18
0,0.04,0.04,1.6,6.01,15.41
0,0.78,0.17,0.19,4.48,13.43
0,4.08,0.3,0.21,6.6,15.58
0,0.12,0.14,0.87,7.15,1.27
0,0.26,1,2.95,8.13,0.41
0,5.55,0.04,28.91,7.99,12.97
0,0.4,0.16,8.98,6.03,2.14
0,0.31,0.1,0.02,5.55,13.23
0,3.89,0.06,0.03,8.24,6.82
0,0.06,0.03,2.53,7.63,8.31
0,0.49,0.07,4.59,4.76,6.76
0,0.02,0.03,5.28,6.68,9.66
0,1.74,0.06,0.11,8.71,4.9
0,4.28,0.02,0.88,5.32,7.94
0,0.03,0.04,8.27,5.46,7.58
0,1.56,0.33,13.66,6.96,11.63
0,0.02,0.54,0.02,4.84,12.5
0,5.39,1.22,2.82,2.52,14.55
0,0.09,0.24,0.11,6.01,15.36
0,1.58,0.21,0.22,4.72,6.53
0,0.79,1.52,0.01,4.05,13.29
0,0.17,0.01,0.81,8.7,3.87
0,1.86,0.02,1.02,3.75,12.34
0,0.34,0.04,8.43,10.58,13.27
0,0.08,0.16,1.34,4.85,6.79
0,0.17,0.42,3.94,4.85,2.81
0,0.61,0.21,21.86,3.56,8.34
0,0.59,1.82,5.8,4.92,15.12
0,3.48,1.57,0.02,8.03,15.09
0,0.1,0.8,0.14,3.04,12.93
0,0.05,0.22,0.24,7.44,11.7
0,0.6,0.1,0.5,4.63,3.17
0,0.11,0.2,2.78,6.69,4.9
0,0.01,0.07,0.05,9.24,19.71
0,1.51,0.4,14.13,6.5,12.6
0,0.3,0.23,0.02,3.44,7.56
0,0.1,0.1,3.52,9.31,2.44
0,2.65,0.24,3.5,7.77,3.6
0,4.98,0.01,0.01,2.96,1.26
0,0.03,0.2,1.69,7.82,3.05
0,6.77,0.55,5.1,7.1,16.87
0,0.05,0.01,15.43,7.08,15.84
0,1.05,0.07,0.19,5.1,19.97
0,0.25,0.08,0.25,5.08,5.67
0,0.1,0.29,1,4.54,18.06
0,0.01,0.03,1.37,6.72,15.5
0,4.49,1.98,4.42,2.99,12.05
0,5.24,0.07,0.08,7.22,9.33
0,0.02,2.05,0.03,5.82,2.8
0,1.19,1.5,0.42,6.55,1.62
0,2.68,1.2,0.06,6.94,3.48
0,0.4,0.33,0.32,8.3,3.72
0,0.75,2.32,0.17,5.81,19.71
0,0.01,0.85,2,4.5,3.63
0,0.07,0.43,6.37,9.7,12.92
0,0.05,0.07,0.03,3.71,2.48
0,2.36,0.04,0.01,6.87,17.67
0,0.21,0.85,20.79,5.99,1.11
0,0.02,0.03,3.82,5.45,3.94
0,2.43,1.84,3.36,4.05,9.03
0,0.02,0.81,0.08,10.43,0.86
0,0.25,0.48,0.02,6.15,18.94
0,0.28,0.92,17.37,6.06,4.57
0,3.58,0.55,0.07,6.61,5.3
0,5.4,0.02,0.05,3.24,12.66
0,0.24,0.01,6.32,7.74,4.44
0,0.43,0.06,0.7,8.37,9.39
0,4.44,1.52,0.16,5.94,15.86
0,0.17,0.07,0.5,5.43,8.97
0,0.2,0.06,2.44,5.96,14.4
0,0.44,0.36,14.46,12.58,10.98
0,0.45,0.04,9.47,6.78,8.8
0,0.05,0.02,1.33,5.19,11.9
0,0.35,0.05,3.06,6.55,11.82
0,1.95,0.47,0.1,7.06,19.96
0,0.06,0.14,0.04,5.99,18.65
0,1.67,0.31,8.99,4.86,1.18
0,0.02,0.08,1.85,6.73,14.97
0,3.76,0.08,6.44,7.41,9.39
0,2.81,0.12,1.69,7,4.25
0,0.23,0.16,0.79,8.01,1
0,0.01,0.71,0.65,9.34,2.6
0,0.02,0.19,0.11,6.47,5.11
0,0.04,0.02,0.02,7.25,11.02
0,0.18,0.14,17.33,4.81,1.37
0,0.01,1.09,2.19,6.7,10.29
0,0.11,0.11,0.19,4.91,5.15
0,0.04,0.05,24.07,6.95,8.15
0,6.82,0.02,0.05,3.83,0.11
0,0.08,0.54,0.04,5.28,3.26
0,0.12,0.04,12.62,7.15,7.14
0,0.3,0.04,0.39,4.18,9.24
0,0.51,0.65,0.97,8.48,2.76
0,0.07,0.59,0.04,5.21,15.64
0,4.28,0.18,17.58,8.45,13.86
0,0.2,0.89,13.24,6.19,14.55
0,1.31,0.29,0.21,7.35,16.31
0,1.17,0.06,0.46,4.35,3.34
0,0.45,0.02,0.1,5.9,2.52
0,0.19,0.32,1.45,4.68,7.2
0,0.06,0.03,0.94,5.34,0.51
0,0.06,0.82,3.25,5.32,9.58
